num compteur;date;nombre velos;probabilite_presence_anomalie;jour_de_la_semaine;vacances
880;15/07/2022;1279;;5;Vacances d'été
949;15/07/2022;166;;5;Vacances d'été
959;15/07/2022;68;;5;Vacances d'été
664;15/07/2022;555;;5;Vacances d'été
979;15/07/2022;639;;5;Vacances d'été
987;15/07/2022;109;;5;Vacances d'été
995;15/07/2022;568;;5;Vacances d'été
8673;15/07/2022;311;;5;Vacances d'été
682;15/07/2022;0;Forte;5;Vacances d'été
786;15/07/2022;0;Forte;5;Vacances d'été
881;15/07/2022;1427;;5;Vacances d'été
946;15/07/2022;503;;5;Vacances d'été
667;15/07/2022;1710;;5;Vacances d'été
668;15/07/2022;500;;5;Vacances d'été
672;15/07/2022;8;Forte;5;Vacances d'été
988;15/07/2022;514;;5;Vacances d'été
683;15/07/2022;0;Forte;5;Vacances d'été
743;15/07/2022;728;;5;Vacances d'été
947;15/07/2022;416;;5;Vacances d'été
679;15/07/2022;57;;5;Vacances d'été
680;15/07/2022;409;;5;Vacances d'été
986;15/07/2022;135;;5;Vacances d'été
994;15/07/2022;483;;5;Vacances d'été
787;15/07/2022;1092;;5;Vacances d'été
948;15/07/2022;296;;5;Vacances d'été
669;15/07/2022;471;;5;Vacances d'été
676;15/07/2022;367;;5;Vacances d'été
989;15/07/2022;810;;5;Vacances d'été
996;15/07/2022;487;;5;Vacances d'été
1042;15/07/2022;89;;5;Vacances d'été
9999;15/07/2022;0;Forte;5;Vacances d'été
950;15/07/2022;354;;5;Vacances d'été
665;15/07/2022;508;;5;Vacances d'été
666;15/07/2022;145;;5;Vacances d'été
674;15/07/2022;494;;5;Vacances d'été
981;15/07/2022;79;;5;Vacances d'été
1056;15/07/2022;0;Forte;5;Vacances d'été
9672;15/07/2022;916;;5;Vacances d'été
744;15/07/2022;527;;5;Vacances d'été
745;15/07/2022;90;;5;Vacances d'été
890;15/07/2022;1795;;5;Vacances d'été
944;15/07/2022;222;;5;Vacances d'été
675;15/07/2022;556;;5;Vacances d'été
670;15/07/2022;293;;5;Vacances d'été
746;15/07/2022;346;;5;Vacances d'été
747;15/07/2022;424;;5;Vacances d'été
847;15/07/2022;1544;;5;Vacances d'été
945;15/07/2022;400;;5;Vacances d'été
980;15/07/2022;25;;5;Vacances d'été
997;15/07/2022;384;;5;Vacances d'été
1055;15/07/2022;0;Forte;5;Vacances d'été
1057;15/07/2022;0;Forte;5;Vacances d'été
8672;15/07/2022;419;;5;Vacances d'été
9998;15/07/2022;0;Forte;5;Vacances d'été
673;15/07/2022;28;Faible;5;Vacances d'été
677;15/07/2022;277;;5;Vacances d'été
681;15/07/2022;484;;5;Vacances d'été
725;15/07/2022;260;;5;Vacances d'été
742;15/07/2022;839;;5;Vacances d'été
943;15/07/2022;181;;5;Vacances d'été
960;15/07/2022;51;;5;Vacances d'été
977;15/07/2022;394;;5;Vacances d'été
1041;15/07/2022;70;;5;Vacances d'été
1054;15/07/2022;0;Forte;5;Vacances d'été
9673;15/07/2022;624;;5;Vacances d'été
682;14/07/2022;0;Forte;4;Vacances d'été
880;14/07/2022;1036;;4;Vacances d'été
945;14/07/2022;425;;4;Vacances d'été
666;14/07/2022;166;;4;Vacances d'été
667;14/07/2022;1457;;4;Vacances d'été
676;14/07/2022;306;;4;Vacances d'été
680;14/07/2022;423;;4;Vacances d'été
979;14/07/2022;587;;4;Vacances d'été
981;14/07/2022;92;;4;Vacances d'été
987;14/07/2022;55;;4;Vacances d'été
988;14/07/2022;484;;4;Vacances d'été
1054;14/07/2022;0;Forte;4;Vacances d'été
8672;14/07/2022;396;;4;Vacances d'été
9673;14/07/2022;524;;4;Vacances d'été
8673;14/07/2022;300;;4;Vacances d'été
785;14/07/2022;0;Forte;4;Vacances d'été
943;14/07/2022;200;;4;Vacances d'été
947;14/07/2022;345;;4;Vacances d'été
994;14/07/2022;443;;4;Vacances d'été
847;14/07/2022;1358;;4;Vacances d'été
668;14/07/2022;306;;4;Vacances d'été
679;14/07/2022;62;;4;Vacances d'été
1042;14/07/2022;77;;4;Vacances d'été
1057;14/07/2022;0;Forte;4;Vacances d'été
743;14/07/2022;898;;4;Vacances d'été
744;14/07/2022;417;;4;Vacances d'été
746;14/07/2022;409;;4;Vacances d'été
747;14/07/2022;358;;4;Vacances d'été
786;14/07/2022;0;Forte;4;Vacances d'été
787;14/07/2022;1234;;4;Vacances d'été
670;14/07/2022;317;;4;Vacances d'été
675;14/07/2022;620;;4;Vacances d'été
986;14/07/2022;99;;4;Vacances d'été
725;14/07/2022;240;;4;Vacances d'été
881;14/07/2022;1168;;4;Vacances d'été
890;14/07/2022;1616;;4;Vacances d'été
948;14/07/2022;324;;4;Vacances d'été
949;14/07/2022;120;;4;Vacances d'été
959;14/07/2022;37;;4;Vacances d'été
665;14/07/2022;427;;4;Vacances d'été
960;14/07/2022;27;;4;Vacances d'été
1041;14/07/2022;64;;4;Vacances d'été
977;14/07/2022;450;;4;Vacances d'été
997;14/07/2022;377;;4;Vacances d'été
1055;14/07/2022;0;Forte;4;Vacances d'été
9672;14/07/2022;848;;4;Vacances d'été
683;14/07/2022;0;Forte;4;Vacances d'été
672;14/07/2022;381;;4;Vacances d'été
673;14/07/2022;373;;4;Vacances d'été
664;14/07/2022;436;;4;Vacances d'été
669;14/07/2022;327;;4;Vacances d'été
674;14/07/2022;531;;4;Vacances d'été
681;14/07/2022;406;;4;Vacances d'été
727;14/07/2022;255;;4;Vacances d'été
946;14/07/2022;528;;4;Vacances d'été
989;14/07/2022;858;;4;Vacances d'été
995;14/07/2022;594;;4;Vacances d'été
996;14/07/2022;426;;4;Vacances d'été
9998;14/07/2022;0;Forte;4;Vacances d'été
677;14/07/2022;215;;4;Vacances d'été
742;14/07/2022;844;;4;Vacances d'été
745;14/07/2022;48;;4;Vacances d'été
788;14/07/2022;1231;;4;Vacances d'été
944;14/07/2022;203;;4;Vacances d'été
950;14/07/2022;237;;4;Vacances d'été
980;14/07/2022;19;;4;Vacances d'été
1056;14/07/2022;0;Forte;4;Vacances d'été
9999;14/07/2022;0;Forte;4;Vacances d'été
725;13/07/2022;437;;3;Vacances d'été
786;13/07/2022;0;Forte;3;Vacances d'été
880;13/07/2022;1785;;3;Vacances d'été
944;13/07/2022;279;;3;Vacances d'été
980;13/07/2022;32;;3;Vacances d'été
981;13/07/2022;110;;3;Vacances d'été
986;13/07/2022;230;;3;Vacances d'été
9998;13/07/2022;0;Forte;3;Vacances d'été
8673;13/07/2022;521;;3;Vacances d'été
9672;13/07/2022;1237;;3;Vacances d'été
727;13/07/2022;426;;3;Vacances d'été
744;13/07/2022;737;;3;Vacances d'été
785;13/07/2022;0;Forte;3;Vacances d'été
947;13/07/2022;405;;3;Vacances d'été
949;13/07/2022;206;;3;Vacances d'été
672;13/07/2022;575;;3;Vacances d'été
960;13/07/2022;78;;3;Vacances d'été
979;13/07/2022;657;;3;Vacances d'été
987;13/07/2022;156;;3;Vacances d'été
996;13/07/2022;636;;3;Vacances d'été
997;13/07/2022;603;;3;Vacances d'été
683;13/07/2022;0;Forte;3;Vacances d'été
743;13/07/2022;1221;;3;Vacances d'été
665;13/07/2022;837;;3;Vacances d'été
666;13/07/2022;201;;3;Vacances d'été
667;13/07/2022;2633;;3;Vacances d'été
670;13/07/2022;387;;3;Vacances d'été
988;13/07/2022;884;;3;Vacances d'été
989;13/07/2022;1235;;3;Vacances d'été
1042;13/07/2022;164;;3;Vacances d'été
1055;13/07/2022;0;Forte;3;Vacances d'été
787;13/07/2022;1737;;3;Vacances d'été
959;13/07/2022;100;;3;Vacances d'été
675;13/07/2022;805;;3;Vacances d'été
677;13/07/2022;524;;3;Vacances d'été
679;13/07/2022;90;;3;Vacances d'été
9673;13/07/2022;840;;3;Vacances d'été
745;13/07/2022;122;;3;Vacances d'été
945;13/07/2022;694;;3;Vacances d'été
946;13/07/2022;860;;3;Vacances d'été
948;13/07/2022;399;;3;Vacances d'été
668;13/07/2022;733;;3;Vacances d'été
673;13/07/2022;620;;3;Vacances d'été
977;13/07/2022;520;;3;Vacances d'été
995;13/07/2022;950;;3;Vacances d'été
1054;13/07/2022;0;Forte;3;Vacances d'été
682;13/07/2022;0;Forte;3;Vacances d'été
788;13/07/2022;1768;;3;Vacances d'été
674;13/07/2022;786;;3;Vacances d'été
681;13/07/2022;576;;3;Vacances d'été
669;13/07/2022;755;;3;Vacances d'été
742;13/07/2022;1391;;3;Vacances d'été
746;13/07/2022;614;;3;Vacances d'été
747;13/07/2022;632;;3;Vacances d'été
847;13/07/2022;2374;;3;Vacances d'été
881;13/07/2022;2029;;3;Vacances d'été
943;13/07/2022;238;;3;Vacances d'été
994;13/07/2022;665;;3;Vacances d'été
1056;13/07/2022;0;Forte;3;Vacances d'été
8672;13/07/2022;672;;3;Vacances d'été
9999;13/07/2022;0;Forte;3;Vacances d'été
664;13/07/2022;953;;3;Vacances d'été
676;13/07/2022;622;;3;Vacances d'été
680;13/07/2022;587;;3;Vacances d'été
890;13/07/2022;2725;;3;Vacances d'été
950;13/07/2022;479;;3;Vacances d'été
1041;13/07/2022;161;;3;Vacances d'été
1057;13/07/2022;0;Forte;3;Vacances d'été
682;12/07/2022;0;Forte;2;Vacances d'été
745;12/07/2022;160;;2;Vacances d'été
665;12/07/2022;983;;2;Vacances d'été
677;12/07/2022;613;;2;Vacances d'été
980;12/07/2022;32;;2;Vacances d'été
995;12/07/2022;1164;;2;Vacances d'été
1054;12/07/2022;0;Forte;2;Vacances d'été
1056;12/07/2022;0;Forte;2;Vacances d'été
8673;12/07/2022;595;;2;Vacances d'été
947;12/07/2022;473;;2;Vacances d'été
959;12/07/2022;115;;2;Vacances d'été
666;12/07/2022;228;;2;Vacances d'été
672;12/07/2022;861;;2;Vacances d'été
673;12/07/2022;722;;2;Vacances d'été
987;12/07/2022;160;;2;Vacances d'été
683;12/07/2022;0;Forte;2;Vacances d'été
787;12/07/2022;2017;;2;Vacances d'été
890;12/07/2022;3221;;2;Vacances d'été
948;12/07/2022;479;;2;Vacances d'été
679;12/07/2022;86;;2;Vacances d'été
744;12/07/2022;842;;2;Vacances d'été
747;12/07/2022;799;;2;Vacances d'été
786;12/07/2022;0;Forte;2;Vacances d'été
788;12/07/2022;1940;;2;Vacances d'été
950;12/07/2022;510;;2;Vacances d'été
664;12/07/2022;1146;;2;Vacances d'été
668;12/07/2022;885;;2;Vacances d'été
670;12/07/2022;436;;2;Vacances d'été
981;12/07/2022;140;;2;Vacances d'été
1041;12/07/2022;223;;2;Vacances d'été
1055;12/07/2022;0;Forte;2;Vacances d'été
742;12/07/2022;1511;;2;Vacances d'été
743;12/07/2022;1381;;2;Vacances d'été
746;12/07/2022;789;;2;Vacances d'été
847;12/07/2022;2674;;2;Vacances d'été
880;12/07/2022;2150;;2;Vacances d'été
945;12/07/2022;823;;2;Vacances d'été
676;12/07/2022;749;;2;Vacances d'été
680;12/07/2022;659;;2;Vacances d'été
977;12/07/2022;566;;2;Vacances d'été
979;12/07/2022;727;;2;Vacances d'été
986;12/07/2022;259;;2;Vacances d'été
997;12/07/2022;678;;2;Vacances d'été
1057;12/07/2022;0;Forte;2;Vacances d'été
9673;12/07/2022;744;;2;Vacances d'été
9998;12/07/2022;0;Forte;2;Vacances d'été
994;12/07/2022;746;;2;Vacances d'été
9999;12/07/2022;0;Forte;2;Vacances d'été
727;12/07/2022;490;;2;Vacances d'été
785;12/07/2022;0;Forte;2;Vacances d'été
881;12/07/2022;2217;;2;Vacances d'été
943;12/07/2022;283;;2;Vacances d'été
946;12/07/2022;915;;2;Vacances d'été
667;12/07/2022;2867;;2;Vacances d'été
669;12/07/2022;853;;2;Vacances d'été
674;12/07/2022;812;;2;Vacances d'été
681;12/07/2022;652;;2;Vacances d'été
944;12/07/2022;325;;2;Vacances d'été
949;12/07/2022;223;;2;Vacances d'été
960;12/07/2022;70;;2;Vacances d'été
988;12/07/2022;895;;2;Vacances d'été
996;12/07/2022;705;;2;Vacances d'été
1042;12/07/2022;267;;2;Vacances d'été
9672;12/07/2022;1602;;2;Vacances d'été
675;12/07/2022;905;;2;Vacances d'été
725;12/07/2022;497;;2;Vacances d'été
989;12/07/2022;1354;;2;Vacances d'été
8672;12/07/2022;727;;2;Vacances d'été
947;11/07/2022;435;;1;Vacances d'été
948;11/07/2022;456;;1;Vacances d'été
667;11/07/2022;2667;;1;Vacances d'été
672;11/07/2022;809;;1;Vacances d'été
675;11/07/2022;817;;1;Vacances d'été
679;11/07/2022;87;;1;Vacances d'été
680;11/07/2022;599;;1;Vacances d'été
979;11/07/2022;665;;1;Vacances d'été
986;11/07/2022;247;;1;Vacances d'été
995;11/07/2022;982;;1;Vacances d'été
1042;11/07/2022;189;;1;Vacances d'été
1054;11/07/2022;0;Forte;1;Vacances d'été
8672;11/07/2022;686;;1;Vacances d'été
8673;11/07/2022;529;;1;Vacances d'été
9672;11/07/2022;1446;;1;Vacances d'été
742;11/07/2022;1355;;1;Vacances d'été
668;11/07/2022;823;;1;Vacances d'été
670;11/07/2022;361;;1;Vacances d'été
981;11/07/2022;106;;1;Vacances d'été
988;11/07/2022;836;;1;Vacances d'été
997;11/07/2022;649;;1;Vacances d'été
725;11/07/2022;504;;1;Vacances d'été
959;11/07/2022;94;;1;Vacances d'été
669;11/07/2022;834;;1;Vacances d'été
977;11/07/2022;538;;1;Vacances d'été
996;11/07/2022;658;;1;Vacances d'été
1055;11/07/2022;0;Forte;1;Vacances d'été
785;11/07/2022;0;Forte;1;Vacances d'été
788;11/07/2022;1770;;1;Vacances d'été
890;11/07/2022;2878;;1;Vacances d'été
946;11/07/2022;895;;1;Vacances d'été
949;11/07/2022;217;;1;Vacances d'été
677;11/07/2022;591;;1;Vacances d'été
980;11/07/2022;53;;1;Vacances d'été
9673;11/07/2022;733;;1;Vacances d'été
9998;11/07/2022;0;Forte;1;Vacances d'été
682;11/07/2022;0;Forte;1;Vacances d'été
743;11/07/2022;1035;;1;Vacances d'été
786;11/07/2022;0;Forte;1;Vacances d'été
881;11/07/2022;2070;;1;Vacances d'été
665;11/07/2022;982;;1;Vacances d'été
676;11/07/2022;756;;1;Vacances d'été
1057;11/07/2022;0;Forte;1;Vacances d'été
960;11/07/2022;66;;1;Vacances d'été
744;11/07/2022;748;;1;Vacances d'été
745;11/07/2022;122;;1;Vacances d'été
747;11/07/2022;706;;1;Vacances d'été
880;11/07/2022;1882;;1;Vacances d'été
943;11/07/2022;281;;1;Vacances d'été
944;11/07/2022;334;;1;Vacances d'été
945;11/07/2022;776;;1;Vacances d'été
666;11/07/2022;210;;1;Vacances d'été
673;11/07/2022;691;;1;Vacances d'été
674;11/07/2022;719;;1;Vacances d'été
681;11/07/2022;574;;1;Vacances d'été
664;11/07/2022;1092;;1;Vacances d'été
683;11/07/2022;0;Forte;1;Vacances d'été
746;11/07/2022;707;;1;Vacances d'été
847;11/07/2022;2422;;1;Vacances d'été
950;11/07/2022;564;;1;Vacances d'été
989;11/07/2022;1229;;1;Vacances d'été
994;11/07/2022;636;;1;Vacances d'été
1056;11/07/2022;0;Forte;1;Vacances d'été
727;11/07/2022;502;;1;Vacances d'été
787;11/07/2022;1782;;1;Vacances d'été
987;11/07/2022;166;;1;Vacances d'été
1041;11/07/2022;211;;1;Vacances d'été
9999;11/07/2022;0;Forte;1;Vacances d'été
725;10/07/2022;240;;7;Vacances d'été
881;10/07/2022;1107;;7;Vacances d'été
668;10/07/2022;301;;7;Vacances d'été
680;10/07/2022;327;;7;Vacances d'été
977;10/07/2022;543;;7;Vacances d'été
981;10/07/2022;95;;7;Vacances d'été
989;10/07/2022;603;;7;Vacances d'été
8673;10/07/2022;264;;7;Vacances d'été
727;10/07/2022;246;;7;Vacances d'été
744;10/07/2022;315;;7;Vacances d'été
745;10/07/2022;28;;7;Vacances d'été
787;10/07/2022;863;;7;Vacances d'été
676;10/07/2022;263;;7;Vacances d'été
980;10/07/2022;42;;7;Vacances d'été
988;10/07/2022;449;;7;Vacances d'été
746;10/07/2022;393;;7;Vacances d'été
880;10/07/2022;889;;7;Vacances d'été
944;10/07/2022;188;;7;Vacances d'été
664;10/07/2022;453;;7;Vacances d'été
669;10/07/2022;269;;7;Vacances d'été
681;10/07/2022;362;;7;Vacances d'été
997;10/07/2022;387;;7;Vacances d'été
8672;10/07/2022;299;;7;Vacances d'été
9672;10/07/2022;1276;;7;Vacances d'été
682;10/07/2022;0;Forte;7;Vacances d'été
785;10/07/2022;0;Forte;7;Vacances d'été
788;10/07/2022;994;;7;Vacances d'été
847;10/07/2022;1249;;7;Vacances d'été
945;10/07/2022;433;;7;Vacances d'été
949;10/07/2022;115;;7;Vacances d'été
950;10/07/2022;232;;7;Vacances d'été
679;10/07/2022;56;;7;Vacances d'été
960;10/07/2022;30;;7;Vacances d'été
986;10/07/2022;66;;7;Vacances d'été
987;10/07/2022;39;;7;Vacances d'été
996;10/07/2022;474;;7;Vacances d'été
1057;10/07/2022;0;Forte;7;Vacances d'été
9999;10/07/2022;0;Forte;7;Vacances d'été
742;10/07/2022;596;;7;Vacances d'été
947;10/07/2022;409;;7;Vacances d'été
948;10/07/2022;313;;7;Vacances d'été
665;10/07/2022;372;;7;Vacances d'été
674;10/07/2022;247;;7;Vacances d'été
994;10/07/2022;359;;7;Vacances d'été
995;10/07/2022;481;;7;Vacances d'été
1055;10/07/2022;0;Forte;7;Vacances d'été
9998;10/07/2022;0;Forte;7;Vacances d'été
683;10/07/2022;0;Forte;7;Vacances d'été
890;10/07/2022;1505;;7;Vacances d'été
943;10/07/2022;194;;7;Vacances d'été
946;10/07/2022;487;;7;Vacances d'été
666;10/07/2022;99;;7;Vacances d'été
675;10/07/2022;366;;7;Vacances d'été
673;10/07/2022;233;;7;Vacances d'été
743;10/07/2022;593;;7;Vacances d'été
747;10/07/2022;444;;7;Vacances d'été
786;10/07/2022;0;Forte;7;Vacances d'été
1054;10/07/2022;0;Forte;7;Vacances d'été
667;10/07/2022;1370;;7;Vacances d'été
670;10/07/2022;255;;7;Vacances d'été
672;10/07/2022;259;;7;Vacances d'été
677;10/07/2022;243;;7;Vacances d'été
959;10/07/2022;50;;7;Vacances d'été
979;10/07/2022;634;;7;Vacances d'été
1041;10/07/2022;78;;7;Vacances d'été
1042;10/07/2022;107;;7;Vacances d'été
1056;10/07/2022;0;Forte;7;Vacances d'été
9673;10/07/2022;600;;7;Vacances d'été
747;09/07/2022;403;;6;Vacances d'été
786;09/07/2022;0;Forte;6;Vacances d'été
847;09/07/2022;1553;;6;Vacances d'été
945;09/07/2022;438;;6;Vacances d'été
667;09/07/2022;1649;;6;Vacances d'été
987;09/07/2022;72;;6;Vacances d'été
997;09/07/2022;418;;6;Vacances d'été
1055;09/07/2022;0;Forte;6;Vacances d'été
9673;09/07/2022;673;;6;Vacances d'été
9998;09/07/2022;0;Forte;6;Vacances d'été
743;09/07/2022;771;;6;Vacances d'été
744;09/07/2022;516;;6;Vacances d'été
788;09/07/2022;1298;;6;Vacances d'été
944;09/07/2022;199;;6;Vacances d'été
959;09/07/2022;50;;6;Vacances d'été
664;09/07/2022;565;;6;Vacances d'été
677;09/07/2022;263;;6;Vacances d'été
960;09/07/2022;34;;6;Vacances d'été
977;09/07/2022;456;;6;Vacances d'été
996;09/07/2022;459;;6;Vacances d'été
787;09/07/2022;1267;;6;Vacances d'été
881;09/07/2022;1312;;6;Vacances d'été
670;09/07/2022;283;;6;Vacances d'été
675;09/07/2022;534;;6;Vacances d'été
1042;09/07/2022;103;;6;Vacances d'été
1057;09/07/2022;0;Forte;6;Vacances d'été
8673;09/07/2022;336;;6;Vacances d'été
727;09/07/2022;261;;6;Vacances d'été
880;09/07/2022;1195;;6;Vacances d'été
668;09/07/2022;377;;6;Vacances d'été
680;09/07/2022;365;;6;Vacances d'été
681;09/07/2022;379;;6;Vacances d'été
979;09/07/2022;987;;6;Vacances d'été
980;09/07/2022;37;;6;Vacances d'été
994;09/07/2022;455;;6;Vacances d'été
946;09/07/2022;561;;6;Vacances d'été
948;09/07/2022;281;;6;Vacances d'été
665;09/07/2022;484;;6;Vacances d'été
672;09/07/2022;352;;6;Vacances d'été
988;09/07/2022;432;;6;Vacances d'été
8672;09/07/2022;400;;6;Vacances d'été
9672;09/07/2022;1297;;6;Vacances d'été
9999;09/07/2022;0;Forte;6;Vacances d'été
1041;09/07/2022;82;;6;Vacances d'été
1054;09/07/2022;0;Forte;6;Vacances d'été
1056;09/07/2022;0;Forte;6;Vacances d'été
682;09/07/2022;0;Forte;6;Vacances d'été
725;09/07/2022;217;;6;Vacances d'été
890;09/07/2022;1653;;6;Vacances d'été
947;09/07/2022;291;;6;Vacances d'été
949;09/07/2022;155;;6;Vacances d'été
950;09/07/2022;298;;6;Vacances d'été
679;09/07/2022;52;;6;Vacances d'été
673;09/07/2022;339;;6;Vacances d'été
745;09/07/2022;101;;6;Vacances d'été
785;09/07/2022;0;Forte;6;Vacances d'été
981;09/07/2022;95;;6;Vacances d'été
666;09/07/2022;129;;6;Vacances d'été
669;09/07/2022;376;;6;Vacances d'été
674;09/07/2022;470;;6;Vacances d'été
676;09/07/2022;332;;6;Vacances d'été
683;09/07/2022;0;Forte;6;Vacances d'été
742;09/07/2022;784;;6;Vacances d'été
746;09/07/2022;392;;6;Vacances d'été
943;09/07/2022;166;;6;Vacances d'été
986;09/07/2022;130;;6;Vacances d'été
989;09/07/2022;749;;6;Vacances d'été
995;09/07/2022;658;;6;Vacances d'été
682;08/07/2022;0;Forte;5;Vacances d'été
743;08/07/2022;1320;;5;Vacances d'été
747;08/07/2022;731;;5;Vacances d'été
946;08/07/2022;867;;5;Vacances d'été
666;08/07/2022;238;;5;Vacances d'été
676;08/07/2022;664;;5;Vacances d'été
681;08/07/2022;608;;5;Vacances d'été
989;08/07/2022;1300;;5;Vacances d'été
9999;08/07/2022;0;Forte;5;Vacances d'été
8673;08/07/2022;546;;5;Vacances d'été
745;08/07/2022;145;;5;Vacances d'été
788;08/07/2022;1943;;5;Vacances d'été
880;08/07/2022;2176;;5;Vacances d'été
944;08/07/2022;290;;5;Vacances d'été
948;08/07/2022;422;;5;Vacances d'été
667;08/07/2022;2876;;5;Vacances d'été
673;08/07/2022;689;;5;Vacances d'été
988;08/07/2022;877;;5;Vacances d'été
994;08/07/2022;697;;5;Vacances d'été
683;08/07/2022;0;Forte;5;Vacances d'été
727;08/07/2022;502;;5;Vacances d'été
786;08/07/2022;0;Forte;5;Vacances d'été
947;08/07/2022;453;;5;Vacances d'été
950;08/07/2022;591;;5;Vacances d'été
664;08/07/2022;1096;;5;Vacances d'été
668;08/07/2022;824;;5;Vacances d'été
1054;08/07/2022;0;Forte;5;Vacances d'été
1055;08/07/2022;0;Forte;5;Vacances d'été
9672;08/07/2022;1462;;5;Vacances d'été
9998;08/07/2022;0;Forte;5;Vacances d'été
725;08/07/2022;516;;5;Vacances d'été
785;08/07/2022;0;Forte;5;Vacances d'été
677;08/07/2022;504;;5;Vacances d'été
980;08/07/2022;48;;5;Vacances d'été
986;08/07/2022;275;;5;Vacances d'été
665;08/07/2022;980;;5;Vacances d'été
669;08/07/2022;767;;5;Vacances d'été
672;08/07/2022;787;;5;Vacances d'été
979;08/07/2022;737;;5;Vacances d'été
1041;08/07/2022;197;;5;Vacances d'été
1042;08/07/2022;206;;5;Vacances d'été
1057;08/07/2022;0;Forte;5;Vacances d'été
8672;08/07/2022;688;;5;Vacances d'été
9673;08/07/2022;820;;5;Vacances d'été
744;08/07/2022;759;;5;Vacances d'été
787;08/07/2022;1950;;5;Vacances d'été
847;08/07/2022;2644;;5;Vacances d'été
881;08/07/2022;2241;;5;Vacances d'été
